OrderID,ProductID,UnitPrice,Quantity,Discount,ProductName,QuantityPerUnit
137,10,1779.06,17,0.15,美的 智能窗帘 Max,5个/套
137,16,8330.28,3,0.1,小米 智能电饭煲 Ultra,3个/套
137,18,5150.71,16,0.2,美的 智能门锁 Mini,5个/套
138,33,6297.04,4,0.1,飞利浦 智能加湿器 Ultra,5个/套
138,38,4266.61,13,0.1,西门子 智能冰箱 Standard,2个/包
138,64,6124.61,17,0.0,亚马逊 智能马桶 Standard,3个/套
138,66,9473.57,12,0.0,松下 智能马桶 Elite,1个/件
138,101,1717.27,6,0.15,三星 智能摄像头 Mini,1个/件
139,3,8213.22,12,0.0,华为 智能电视 Basic,1台/件
139,13,3607.59,15,0.1,三星 智能电饭煲 Max,1个/盒
139,28,237.43,16,0.0,飞利浦 智能扫地机器人 Plus,1套/箱
140,72,6177.46,7,0.1,西门子 智能洗衣机 Pro,5个/套
140,78,5113.8,10,0.05,三星 智能音箱 Elite,5个/套
140,90,2600.17,19,0.05,三星 智能窗帘 Standard,1个/件
141,32,1837.2,18,0.0,亚马逊 智能马桶 Elite,1个/盒
141,44,7663.67,11,0.15,小米 智能空调 Elite,3个/套
141,63,8962.12,2,0.15,LG 智能净水器 Basic,2个/包
141,75,9682.47,6,0.2,亚马逊 智能空调 Standard,1个/盒
141,93,5719.26,8,0.2,索尼 智能加湿器 Pro,5个/套
142,60,2203.93,4,0.2,华为 智能窗帘 Basic,1套/箱
142,66,9575.87,19,0.05,松下 智能马桶 Elite,1个/件
142,68,3531.81,8,0.05,博世 智能插座 Basic,1套/箱
142,76,7622.95,2,0.05,松下 智能窗帘 Advanced,3个/套
143,21,2517.27,6,0.0,华为 智能加湿器 Plus,2个/包
143,31,1400.37,13,0.05,三星 智能加湿器 Mini,1台/箱
143,33,6210.62,11,0.0,飞利浦 智能加湿器 Ultra,5个/套
144,28,235.97,11,0.0,飞利浦 智能扫地机器人 Plus,1套/箱
144,31,1290.58,20,0.05,三星 智能加湿器 Mini,1台/箱
144,37,9747.84,8,0.15,飞利浦 智能马桶 Max,2个/包
144,66,8793.57,2,0.0,松下 智能马桶 Elite,1个/件
145,43,4164.62,15,0.1,华为 智能电视 Max,3个/套
145,98,2616.58,11,0.1,格力 智能电视 Pro,2个/包
146,9,6722.19,7,0.1,亚马逊 智能插座 Pro,1套/箱
146,33,6400.87,20,0.05,飞利浦 智能加湿器 Ultra,5个/套
146,65,6305.41,13,0.05,西门子 智能空调 Basic,1套/箱
146,75,8850.6,7,0.0,亚马逊 智能空调 Standard,1个/盒
146,101,1722.18,14,0.0,三星 智能摄像头 Mini,1个/件
147,64,6318.0,17,0.0,亚马逊 智能马桶 Standard,3个/套
147,79,10204.24,13,0.0,格力 智能手环 Lite,1台/件
148,37,9857.63,19,0.05,飞利浦 智能马桶 Max,2个/包
149,27,8465.63,4,0.0,小米 智能加湿器 Plus,3个/套
149,32,1807.86,18,0.0,亚马逊 智能马桶 Elite,1个/盒
149,59,5229.49,20,0.2,西门子 智能摄像头 Max,1个/盒
149,72,6057.1,3,0.2,西门子 智能洗衣机 Pro,5个/套
150,16,8378.64,16,0.0,小米 智能电饭煲 Ultra,3个/套
150,17,8524.37,20,0.15,苹果 智能门锁 Plus,1套/箱
150,39,1739.75,19,0.05,西门子 智能音箱 Mini,3个/套
150,81,1455.23,19,0.05,亚马逊 智能门锁 Max,1台/箱
150,85,1566.58,20,0.2,博世 智能马桶 Basic,1个/件
151,3,8954.8,2,0.1,华为 智能电视 Basic,1台/件
151,65,6670.94,10,0.05,西门子 智能空调 Basic,1套/箱
152,62,8782.15,6,0.0,华为 智能洗衣机 Ultra,2个/包
153,53,3106.49,14,0.05,华为 智能电视 Lite,1个/盒
154,12,9574.33,13,0.2,格力 智能空气净化器 Standard,1个/件
154,22,7530.65,8,0.05,美的 智能电视 Basic,1个/盒
154,52,5882.28,7,0.1,小米 智能插座 Max,5个/套
154,89,9533.72,12,0.2,博世 智能空调 Lite,1个/盒
154,100,8744.82,3,0.2,LG 智能插座 Max,3个/套
155,8,9336.25,2,0.15,松下 智能开关 Lite,5个/套
155,81,1471.63,3,0.1,亚马逊 智能门锁 Max,1台/箱
155,87,3345.59,2,0.1,美的 智能马桶 Mini,1套/箱
155,95,8317.48,1,0.1,格力 智能音箱 Advanced,3个/套
155,97,9332.23,15,0.1,格力 智能净水器 Ultra,5个/套
156,11,4428.86,19,0.15,小米 智能门锁 Mini,1个/盒
156,59,5231.35,13,0.05,西门子 智能摄像头 Max,1个/盒
156,73,246.5,6,0.2,飞利浦 智能扫地机器人 Ultra,2个/包
156,74,2330.54,5,0.2,松下 智能窗帘 Lite,2个/包
156,79,9427.18,7,0.05,格力 智能手环 Lite,1台/件
157,11,4743.2,8,0.05,小米 智能门锁 Mini,1个/盒
158,26,8070.7,17,0.1,亚马逊 智能扫地机器人 Mini,2个/包
158,37,10054.19,14,0.1,飞利浦 智能马桶 Max,2个/包
158,50,10080.32,8,0.1,苹果 智能空气净化器 Basic,3个/套
158,65,6216.53,11,0.15,西门子 智能空调 Basic,1套/箱
158,92,8844.93,20,0.0,西门子 智能摄像头 Plus,1台/件
159,4,10243.48,5,0.15,西门子 智能电视 Pro,1台/箱
159,45,7099.78,6,0.0,博世 智能马桶 Max,1套/箱
160,9,6575.72,5,0.0,亚马逊 智能插座 Pro,1套/箱
160,68,3842.1,9,0.0,博世 智能插座 Basic,1套/箱
161,79,9702.9,4,0.0,格力 智能手环 Lite,1台/件
162,99,1738.68,5,0.15,三星 智能音箱 Basic,1个/盒
163,78,5312.77,17,0.05,三星 智能音箱 Elite,5个/套
164,2,9976.24,12,0.0,美的 智能插座 Standard,5个/套
164,50,10178.59,20,0.0,苹果 智能空气净化器 Basic,3个/套
165,4,9624.64,4,0.0,西门子 智能电视 Pro,1台/箱
165,67,1579.67,8,0.1,松下 智能电饭煲 Pro,3个/套
165,95,8162.79,17,0.05,格力 智能音箱 Advanced,3个/套
166,3,8576.69,4,0.15,华为 智能电视 Basic,1台/件
166,96,9110.08,6,0.1,博世 智能空调 Lite,3个/套
166,98,2621.25,5,0.0,格力 智能电视 Pro,2个/包
167,68,3718.6,13,0.2,博世 智能插座 Basic,1套/箱
167,99,1635.94,2,0.2,三星 智能音箱 Basic,1个/盒
168,56,275.27,16,0.2,华为 智能体重秤 Advanced,5个/套
168,69,4235.53,4,0.15,谷歌 智能洗衣机 Elite,3个/套
169,27,8144.31,10,0.2,小米 智能加湿器 Plus,3个/套
169,36,9023.21,5,0.05,海尔智慧家庭 智能加湿器 Lite,2个/包
169,59,5476.41,2,0.0,西门子 智能摄像头 Max,1个/盒
169,71,6277.95,8,0.05,索尼 智能冰箱 Elite,3个/套
170,9,6958.26,12,0.05,亚马逊 智能插座 Pro,1套/箱
170,35,3197.35,5,0.2,亚马逊 智能门铃 Max,1个/盒
170,48,846.74,3,0.05,苹果 智能门锁 Pro,1台/箱
171,35,3095.9,14,0.0,亚马逊 智能门铃 Max,1个/盒
171,38,4396.92,2,0.2,西门子 智能冰箱 Standard,2个/包
171,52,6000.59,5,0.05,小米 智能插座 Max,5个/套
171,93,5440.85,14,0.0,索尼 智能加湿器 Pro,5个/套
171,101,1713.31,5,0.15,三星 智能摄像头 Mini,1个/件
172,72,6485.58,15,0.1,西门子 智能洗衣机 Pro,5个/套
172,87,3340.23,16,0.2,美的 智能马桶 Mini,1套/箱
173,19,7620.29,12,0.0,海尔智慧家庭 智能开关 Plus,1台/件
173,21,2613.76,1,0.15,华为 智能加湿器 Plus,2个/包
173,33,6332.06,1,0.1,飞利浦 智能加湿器 Ultra,5个/套
173,34,7564.36,14,0.05,松下 智能开关 Advanced,1个/盒
174,17,8184.04,5,0.2,苹果 智能门锁 Plus,1套/箱
174,41,9450.61,8,0.0,索尼 智能空气净化器 Ultra,5个/套
174,75,9291.86,7,0.1,亚马逊 智能空调 Standard,1个/盒
174,78,4892.55,14,0.0,三星 智能音箱 Elite,5个/套
175,75,8870.3,9,0.0,亚马逊 智能空调 Standard,1个/盒
176,22,7471.6,12,0.0,美的 智能电视 Basic,1个/盒
177,8,9421.83,16,0.05,松下 智能开关 Lite,5个/套
177,35,3330.3,20,0.2,亚马逊 智能门铃 Max,1个/盒
177,54,7235.2,3,0.0,博世 智能开关 Max,5个/套
177,66,9067.43,8,0.0,松下 智能马桶 Elite,1个/件
178,15,6311.97,18,0.15,谷歌 智能音箱 Elite,1台/箱
178,60,2336.63,10,0.1,华为 智能窗帘 Basic,1套/箱
178,63,9337.88,3,0.1,LG 智能净水器 Basic,2个/包
178,82,6914.71,6,0.05,LG 智能开关 Lite,1套/箱
178,88,4669.35,20,0.05,格力 智能体重秤 Ultra,1台/箱
179,24,6875.5,13,0.1,西门子 智能电视 Pro,1套/箱
180,69,3950.62,7,0.15,谷歌 智能洗衣机 Elite,3个/套
181,76,7418.32,11,0.1,松下 智能窗帘 Advanced,3个/套
182,7,1059.99,19,0.0,博世 智能扫地机器人 Max,1台/箱
182,18,5283.73,15,0.15,美的 智能门锁 Mini,5个/套
183,13,3533.03,10,0.05,三星 智能电饭煲 Max,1个/盒
183,43,4007.54,8,0.05,华为 智能电视 Max,3个/套
184,12,8844.19,19,0.15,格力 智能空气净化器 Standard,1个/件
184,27,8006.27,7,0.0,小米 智能加湿器 Plus,3个/套
185,18,5290.22,18,0.1,美的 智能门锁 Mini,5个/套
185,22,7622.94,14,0.0,美的 智能电视 Basic,1个/盒
185,65,6418.76,4,0.2,西门子 智能空调 Basic,1套/箱
185,88,4596.29,4,0.2,格力 智能体重秤 Ultra,1台/箱
185,100,8156.68,7,0.2,LG 智能插座 Max,3个/套
186,8,9059.45,9,0.0,松下 智能开关 Lite,5个/套
186,10,1794.55,16,0.15,美的 智能窗帘 Max,5个/套
186,24,6783.01,8,0.2,西门子 智能电视 Pro,1套/箱
186,56,263.41,9,0.2,华为 智能体重秤 Advanced,5个/套
187,32,1745.41,11,0.05,亚马逊 智能马桶 Elite,1个/盒
187,47,2381.09,14,0.2,苹果 智能灯具 Basic,1个/盒
187,86,8222.94,2,0.0,博世 智能摄像头 Standard,2个/包
187,98,2695.68,10,0.1,格力 智能电视 Pro,2个/包
188,4,10079.16,6,0.1,西门子 智能电视 Pro,1台/箱
188,12,9501.34,7,0.05,格力 智能空气净化器 Standard,1个/件
188,48,782.44,14,0.2,苹果 智能门锁 Pro,1台/箱
189,2,9524.37,1,0.1,美的 智能插座 Standard,5个/套
189,11,4785.37,6,0.0,小米 智能门锁 Mini,1个/盒
189,36,8877.21,10,0.05,海尔智慧家庭 智能加湿器 Lite,2个/包
189,69,4166.07,1,0.1,谷歌 智能洗衣机 Elite,3个/套
189,90,2596.22,12,0.05,三星 智能窗帘 Standard,1个/件
190,41,9184.9,7,0.15,索尼 智能空气净化器 Ultra,5个/套
190,53,2820.14,10,0.2,华为 智能电视 Lite,1个/盒
190,71,6512.94,2,0.15,索尼 智能冰箱 Elite,3个/套
190,88,4544.14,15,0.15,格力 智能体重秤 Ultra,1台/箱
191,23,8538.58,3,0.1,美的 智能净水器 Plus,1台/箱
191,26,8273.32,1,0.15,亚马逊 智能扫地机器人 Mini,2个/包
191,61,726.45,16,0.05,LG 智能洗衣机 Max,1台/箱
191,92,9281.36,19,0.1,西门子 智能摄像头 Plus,1台/件
192,28,222.78,11,0.15,飞利浦 智能扫地机器人 Plus,1套/箱
193,4,10169.94,6,0.0,西门子 智能电视 Pro,1台/箱
193,7,1132.08,5,0.05,博世 智能扫地机器人 Max,1台/箱
193,10,1818.5,9,0.15,美的 智能窗帘 Max,5个/套
193,23,8319.34,10,0.2,美的 智能净水器 Plus,1台/箱
193,65,6266.94,3,0.1,西门子 智能空调 Basic,1套/箱
194,10,1885.34,13,0.0,美的 智能窗帘 Max,5个/套
194,16,8308.9,3,0.0,小米 智能电饭煲 Ultra,3个/套
194,31,1420.61,7,0.0,三星 智能加湿器 Mini,1台/箱
194,70,7720.02,2,0.2,博世 智能净水器 Max,1台/件
194,72,5993.13,3,0.1,西门子 智能洗衣机 Pro,5个/套
195,32,1790.47,1,0.0,亚马逊 智能马桶 Elite,1个/盒
195,50,9756.85,5,0.2,苹果 智能空气净化器 Basic,3个/套
195,93,5627.88,2,0.1,索尼 智能加湿器 Pro,5个/套
195,96,8505.17,11,0.05,博世 智能空调 Lite,3个/套
196,34,7045.81,12,0.05,松下 智能开关 Advanced,1个/盒
196,53,2906.3,13,0.15,华为 智能电视 Lite,1个/盒
197,9,7042.33,13,0.15,亚马逊 智能插座 Pro,1套/箱
197,56,268.06,15,0.15,华为 智能体重秤 Advanced,5个/套
197,57,4327.0,19,0.0,博世 智能净水器 Plus,3个/套
198,1,7844.91,14,0.05,亚马逊 智能电饭煲 Advanced,2个/包
198,10,1877.33,15,0.0,美的 智能窗帘 Max,5个/套
198,24,6661.04,5,0.0,西门子 智能电视 Pro,1套/箱
198,33,6355.71,16,0.1,飞利浦 智能加湿器 Ultra,5个/套
198,40,6403.52,2,0.15,小米 智能马桶 Lite,1个/件
199,13,3612.93,13,0.05,三星 智能电饭煲 Max,1个/盒
199,22,7838.55,3,0.05,美的 智能电视 Basic,1个/盒
199,72,6249.46,19,0.15,西门子 智能洗衣机 Pro,5个/套
200,14,7988.66,1,0.2,格力 智能净水器 Mini,1套/箱
200,18,5094.06,16,0.1,美的 智能门锁 Mini,5个/套
200,22,7422.83,7,0.15,美的 智能电视 Basic,1个/盒
200,47,2445.64,13,0.0,苹果 智能灯具 Basic,1个/盒
200,76,7388.16,13,0.1,松下 智能窗帘 Advanced,3个/套
201,23,8858.37,4,0.0,美的 智能净水器 Plus,1台/箱
202,7,1113.06,9,0.1,博世 智能扫地机器人 Max,1台/箱
202,15,6040.27,7,0.2,谷歌 智能音箱 Elite,1台/箱
202,61,752.14,8,0.0,LG 智能洗衣机 Max,1台/箱
202,99,1706.58,19,0.0,三星 智能音箱 Basic,1个/盒
203,11,4494.38,14,0.1,小米 智能门锁 Mini,1个/盒
203,53,3098.99,15,0.0,华为 智能电视 Lite,1个/盒
203,62,8638.33,1,0.05,华为 智能洗衣机 Ultra,2个/包
203,64,5866.72,14,0.2,亚马逊 智能马桶 Standard,3个/套
203,87,3456.55,12,0.15,美的 智能马桶 Mini,1套/箱
204,26,8232.68,20,0.0,亚马逊 智能扫地机器人 Mini,2个/包
204,69,4120.19,7,0.2,谷歌 智能洗衣机 Elite,3个/套
204,77,6665.37,1,0.2,美的 智能洗衣机 Advanced,3个/套
205,41,9110.14,20,0.05,索尼 智能空气净化器 Ultra,5个/套
205,76,7675.59,15,0.1,松下 智能窗帘 Advanced,3个/套
205,93,5502.76,8,0.15,索尼 智能加湿器 Pro,5个/套
206,81,1426.7,8,0.0,亚马逊 智能门锁 Max,1台/箱
207,3,8612.65,16,0.05,华为 智能电视 Basic,1台/件
207,22,7452.61,4,0.2,美的 智能电视 Basic,1个/盒
207,91,3142.73,11,0.05,亚马逊 智能音箱 Basic,1个/盒
208,24,6940.2,1,0.15,西门子 智能电视 Pro,1套/箱
208,37,9820.65,1,0.15,飞利浦 智能马桶 Max,2个/包
208,48,828.42,16,0.0,苹果 智能门锁 Pro,1台/箱
208,73,267.79,7,0.1,飞利浦 智能扫地机器人 Ultra,2个/包
208,99,1629.92,10,0.1,三星 智能音箱 Basic,1个/盒
209,25,9205.6,20,0.2,三星 智能窗帘 Basic,1套/箱
209,55,7079.26,9,0.2,飞利浦 智能手环 Max,2个/包
209,69,4106.95,9,0.0,谷歌 智能洗衣机 Elite,3个/套
209,79,9489.87,14,0.0,格力 智能手环 Lite,1台/件
209,94,9576.06,12,0.15,格力 智能体重秤 Standard,2个/包
210,23,8348.47,15,0.2,美的 智能净水器 Plus,1台/箱
210,41,9217.35,13,0.0,索尼 智能空气净化器 Ultra,5个/套
210,53,2984.89,12,0.2,华为 智能电视 Lite,1个/盒
210,69,4223.39,17,0.2,谷歌 智能洗衣机 Elite,3个/套
210,91,3165.23,15,0.05,亚马逊 智能音箱 Basic,1个/盒
211,23,8276.72,6,0.15,美的 智能净水器 Plus,1台/箱
211,86,8074.81,3,0.0,博世 智能摄像头 Standard,2个/包
212,18,5574.06,15,0.15,美的 智能门锁 Mini,5个/套
212,46,2054.16,1,0.0,小米 智能开关 Max,1套/箱
212,101,1715.17,11,0.0,三星 智能摄像头 Mini,1个/件
213,5,4850.76,16,0.2,美的 智能电饭煲 Pro,3个/套
213,56,256.29,9,0.0,华为 智能体重秤 Advanced,5个/套
213,100,8275.18,1,0.0,LG 智能插座 Max,3个/套
214,29,6096.56,2,0.15,博世 智能空气净化器 Lite,5个/套
214,62,8543.73,15,0.1,华为 智能洗衣机 Ultra,2个/包
214,93,5623.76,18,0.15,索尼 智能加湿器 Pro,5个/套
215,2,10051.49,16,0.2,美的 智能插座 Standard,5个/套
215,10,1848.29,6,0.05,美的 智能窗帘 Max,5个/套
215,12,8843.53,7,0.05,格力 智能空气净化器 Standard,1个/件
215,36,9013.96,5,0.1,海尔智慧家庭 智能加湿器 Lite,2个/包
215,81,1473.51,13,0.05,亚马逊 智能门锁 Max,1台/箱
216,11,4839.87,4,0.15,小米 智能门锁 Mini,1个/盒
217,10,1851.84,9,0.05,美的 智能窗帘 Max,5个/套
217,62,8461.99,2,0.2,华为 智能洗衣机 Ultra,2个/包
218,2,10013.74,8,0.2,美的 智能插座 Standard,5个/套
218,45,7351.94,17,0.0,博世 智能马桶 Max,1套/箱
218,65,6594.51,4,0.1,西门子 智能空调 Basic,1套/箱
218,99,1738.84,1,0.05,三星 智能音箱 Basic,1个/盒
218,101,1663.73,4,0.05,三星 智能摄像头 Mini,1个/件
219,43,4231.82,2,0.0,华为 智能电视 Max,3个/套
219,64,6043.17,13,0.2,亚马逊 智能马桶 Standard,3个/套
219,69,3907.26,16,0.15,谷歌 智能洗衣机 Elite,3个/套
219,93,5727.13,19,0.0,索尼 智能加湿器 Pro,5个/套
220,56,254.6,1,0.1,华为 智能体重秤 Advanced,5个/套
220,63,8686.77,14,0.05,LG 智能净水器 Basic,2个/包
220,88,4430.21,15,0.2,格力 智能体重秤 Ultra,1台/箱
220,91,3212.03,8,0.05,亚马逊 智能音箱 Basic,1个/盒
220,100,8258.38,6,0.05,LG 智能插座 Max,3个/套
221,11,4747.64,5,0.2,小米 智能门锁 Mini,1个/盒
221,82,6945.52,9,0.15,LG 智能开关 Lite,1套/箱
221,91,3023.27,3,0.2,亚马逊 智能音箱 Basic,1个/盒
222,24,6456.03,17,0.05,西门子 智能电视 Pro,1套/箱
222,44,7402.41,16,0.15,小米 智能空调 Elite,3个/套
222,76,7098.6,4,0.1,松下 智能窗帘 Advanced,3个/套
222,96,9025.31,6,0.05,博世 智能空调 Lite,3个/套
223,36,8647.33,18,0.1,海尔智慧家庭 智能加湿器 Lite,2个/包
223,85,1517.05,12,0.0,博世 智能马桶 Basic,1个/件
223,96,8893.79,15,0.1,博世 智能空调 Lite,3个/套
223,99,1684.13,3,0.1,三星 智能音箱 Basic,1个/盒
224,5,4918.74,10,0.05,美的 智能电饭煲 Pro,3个/套
225,14,8357.31,4,0.0,格力 智能净水器 Mini,1套/箱
225,32,1734.76,1,0.05,亚马逊 智能马桶 Elite,1个/盒
225,70,8027.58,19,0.1,博世 智能净水器 Max,1台/件
225,77,6827.77,15,0.1,美的 智能洗衣机 Advanced,3个/套
226,32,1860.91,15,0.2,亚马逊 智能马桶 Elite,1个/盒
226,39,1749.06,14,0.05,西门子 智能音箱 Mini,3个/套
226,47,2401.55,11,0.05,苹果 智能灯具 Basic,1个/盒
227,4,10249.01,4,0.2,西门子 智能电视 Pro,1台/箱
227,16,8163.07,13,0.15,小米 智能电饭煲 Ultra,3个/套
227,45,7081.02,20,0.05,博世 智能马桶 Max,1套/箱
227,65,6757.88,10,0.2,西门子 智能空调 Basic,1套/箱
227,99,1632.12,19,0.05,三星 智能音箱 Basic,1个/盒
228,11,4744.79,4,0.15,小米 智能门锁 Mini,1个/盒
228,29,6203.79,12,0.05,博世 智能空气净化器 Lite,5个/套
228,85,1516.88,12,0.05,博世 智能马桶 Basic,1个/件
228,92,9258.59,8,0.1,西门子 智能摄像头 Plus,1台/件
229,65,6754.37,19,0.05,西门子 智能空调 Basic,1套/箱
230,4,9910.17,17,0.15,西门子 智能电视 Pro,1台/箱
231,5,4757.71,13,0.1,美的 智能电饭煲 Pro,3个/套
231,45,7117.45,1,0.2,博世 智能马桶 Max,1套/箱
231,73,258.28,17,0.2,飞利浦 智能扫地机器人 Ultra,2个/包
231,91,3052.52,14,0.05,亚马逊 智能音箱 Basic,1个/盒
232,26,7680.1,6,0.0,亚马逊 智能扫地机器人 Mini,2个/包
233,34,7080.76,19,0.15,松下 智能开关 Advanced,1个/盒
233,99,1644.47,3,0.15,三星 智能音箱 Basic,1个/盒
234,39,1708.74,5,0.2,西门子 智能音箱 Mini,3个/套
234,62,8350.6,3,0.0,华为 智能洗衣机 Ultra,2个/包
235,16,8402.92,16,0.05,小米 智能电饭煲 Ultra,3个/套
235,91,3043.02,20,0.2,亚马逊 智能音箱 Basic,1个/盒
236,4,10456.33,3,0.2,西门子 智能电视 Pro,1台/箱
236,22,7499.74,18,0.0,美的 智能电视 Basic,1个/盒
236,34,7565.35,15,0.05,松下 智能开关 Advanced,1个/盒
236,64,6165.88,11,0.1,亚马逊 智能马桶 Standard,3个/套
236,100,8764.72,16,0.0,LG 智能插座 Max,3个/套
237,40,6159.24,17,0.15,小米 智能马桶 Lite,1个/件
237,54,7431.2,12,0.1,博世 智能开关 Max,5个/套
237,101,1731.89,7,0.15,三星 智能摄像头 Mini,1个/件
238,5,5110.85,7,0.1,美的 智能电饭煲 Pro,3个/套
238,18,5197.34,10,0.1,美的 智能门锁 Mini,5个/套
238,43,4159.65,6,0.2,华为 智能电视 Max,3个/套
238,79,10277.0,13,0.15,格力 智能手环 Lite,1台/件
239,3,8568.39,2,0.05,华为 智能电视 Basic,1台/件
239,89,9567.43,11,0.2,博世 智能空调 Lite,1个/盒
240,6,5718.85,5,0.15,海尔智慧家庭 智能空气净化器 Basic,1个/件
240,9,6854.14,10,0.0,亚马逊 智能插座 Pro,1套/箱
240,19,7731.01,8,0.0,海尔智慧家庭 智能开关 Plus,1台/件
240,34,7305.35,14,0.15,松下 智能开关 Advanced,1个/盒
241,48,853.49,11,0.1,苹果 智能门锁 Pro,1台/箱
241,53,2993.57,14,0.05,华为 智能电视 Lite,1个/盒
241,59,5606.57,4,0.15,西门子 智能摄像头 Max,1个/盒
242,19,7390.95,17,0.05,海尔智慧家庭 智能开关 Plus,1台/件
242,64,6312.07,2,0.05,亚马逊 智能马桶 Standard,3个/套
242,97,9095.26,5,0.2,格力 智能净水器 Ultra,5个/套
243,77,7313.89,19,0.15,美的 智能洗衣机 Advanced,3个/套
244,38,4550.16,16,0.2,西门子 智能冰箱 Standard,2个/包
244,82,6864.13,4,0.05,LG 智能开关 Lite,1套/箱
244,91,3112.72,15,0.1,亚马逊 智能音箱 Basic,1个/盒
245,13,3747.07,15,0.0,三星 智能电饭煲 Max,1个/盒
245,25,10044.69,13,0.0,三星 智能窗帘 Basic,1套/箱
245,88,4638.88,20,0.05,格力 智能体重秤 Ultra,1台/箱
245,90,2639.87,2,0.15,三星 智能窗帘 Standard,1个/件
246,36,9477.28,3,0.0,海尔智慧家庭 智能加湿器 Lite,2个/包
246,44,7562.27,14,0.0,小米 智能空调 Elite,3个/套
246,52,6032.31,15,0.15,小米 智能插座 Max,5个/套
246,71,6174.98,16,0.05,索尼 智能冰箱 Elite,3个/套
246,78,4995.25,9,0.05,三星 智能音箱 Elite,5个/套
247,24,6952.17,4,0.1,西门子 智能电视 Pro,1套/箱
247,47,2292.98,6,0.15,苹果 智能灯具 Basic,1个/盒
247,77,6715.05,8,0.1,美的 智能洗衣机 Advanced,3个/套
247,93,5615.83,5,0.05,索尼 智能加湿器 Pro,5个/套
248,4,9562.63,9,0.1,西门子 智能电视 Pro,1台/箱
248,19,7728.85,6,0.15,海尔智慧家庭 智能开关 Plus,1台/件
248,56,264.22,8,0.0,华为 智能体重秤 Advanced,5个/套
248,73,261.7,9,0.1,飞利浦 智能扫地机器人 Ultra,2个/包
249,87,3376.78,6,0.0,美的 智能马桶 Mini,1套/箱
249,89,9069.37,14,0.15,博世 智能空调 Lite,1个/盒
250,40,6261.08,20,0.2,小米 智能马桶 Lite,1个/件
250,74,2196.35,11,0.15,松下 智能窗帘 Lite,2个/包
251,45,7140.7,15,0.2,博世 智能马桶 Max,1套/箱
251,64,5909.75,19,0.15,亚马逊 智能马桶 Standard,3个/套
252,23,8864.42,18,0.0,美的 智能净水器 Plus,1台/箱
252,51,898.09,8,0.0,苹果 智能开关 Basic,1个/盒
253,59,5539.48,10,0.15,西门子 智能摄像头 Max,1个/盒
253,84,3880.01,1,0.1,苹果 智能扫地机器人 Pro,1个/盒
254,24,6559.23,8,0.05,西门子 智能电视 Pro,1套/箱
255,19,7198.91,13,0.05,海尔智慧家庭 智能开关 Plus,1台/件
255,59,5446.12,10,0.15,西门子 智能摄像头 Max,1个/盒
255,70,7749.94,5,0.05,博世 智能净水器 Max,1台/件
256,5,4900.86,16,0.15,美的 智能电饭煲 Pro,3个/套
256,6,5720.09,11,0.1,海尔智慧家庭 智能空气净化器 Basic,1个/件
256,14,8065.02,7,0.15,格力 智能净水器 Mini,1套/箱
256,66,9142.28,9,0.1,松下 智能马桶 Elite,1个/件
256,72,6204.73,5,0.0,西门子 智能洗衣机 Pro,5个/套
257,22,7346.06,5,0.1,美的 智能电视 Basic,1个/盒
257,33,5907.13,13,0.05,飞利浦 智能加湿器 Ultra,5个/套
257,36,8688.63,5,0.15,海尔智慧家庭 智能加湿器 Lite,2个/包
257,81,1402.82,8,0.2,亚马逊 智能门锁 Max,1台/箱
258,8,9493.3,7,0.1,松下 智能开关 Lite,5个/套
258,64,5925.83,17,0.15,亚马逊 智能马桶 Standard,3个/套
258,82,7163.59,4,0.2,LG 智能开关 Lite,1套/箱
258,92,8688.53,9,0.2,西门子 智能摄像头 Plus,1台/件
258,99,1759.69,1,0.15,三星 智能音箱 Basic,1个/盒
259,57,4332.56,2,0.2,博世 智能净水器 Plus,3个/套
259,95,8351.26,15,0.0,格力 智能音箱 Advanced,3个/套
260,9,6702.09,13,0.15,亚马逊 智能插座 Pro,1套/箱
260,90,2564.06,17,0.0,三星 智能窗帘 Standard,1个/件
261,99,1750.34,16,0.05,三星 智能音箱 Basic,1个/盒
262,1,7836.62,5,0.15,亚马逊 智能电饭煲 Advanced,2个/包
262,46,1991.39,11,0.15,小米 智能开关 Max,1套/箱
262,70,7823.45,11,0.05,博世 智能净水器 Max,1台/件
262,86,8676.82,7,0.15,博世 智能摄像头 Standard,2个/包
262,94,9093.29,12,0.15,格力 智能体重秤 Standard,2个/包
263,16,8589.11,19,0.15,小米 智能电饭煲 Ultra,3个/套
263,18,5424.75,1,0.0,美的 智能门锁 Mini,5个/套
263,47,2513.28,14,0.0,苹果 智能灯具 Basic,1个/盒
263,76,7733.78,17,0.1,松下 智能窗帘 Advanced,3个/套
263,78,5299.78,14,0.0,三星 智能音箱 Elite,5个/套
264,27,8111.04,19,0.1,小米 智能加湿器 Plus,3个/套
264,35,3185.69,12,0.2,亚马逊 智能门铃 Max,1个/盒
265,1,7402.8,5,0.15,亚马逊 智能电饭煲 Advanced,2个/包
265,27,7881.25,3,0.05,小米 智能加湿器 Plus,3个/套
265,82,7451.46,5,0.05,LG 智能开关 Lite,1套/箱
265,93,5757.68,14,0.0,索尼 智能加湿器 Pro,5个/套
266,10,1835.6,11,0.1,美的 智能窗帘 Max,5个/套
266,52,5975.07,7,0.0,小米 智能插座 Max,5个/套
